Local: ,2025-06-12 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1749679200000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1749725892154.438,195175,1749725892135.5,263,67,100
1749725892174.2808,195309,1749725892155.437,259,67,103
1749725892194.125,195432,1749725892175.187,268,65,103
1749725892213.937,195547,1749725892195.0632,262,65,102
1749725892233.813,195678,1749725892214.844,263,63,96
1749725892253.812,195798,1749725892234.719,259,67,102
1749725892273.469,195934,1749725892254.687,263,67,99
1749725892293.344,196017,1749725892274.406,260,65,95
1749725892313.156,196158,1749725892294.25,257,63,94
1749725892333.0,196318,1749725892314.063,280,71,96
1749725892352.844,196455,1749725892333.937,270,67,96
1749725892372.656,196578,1749725892353.75,269,68,100
1749725892392.5,196718,1749725892373.625,268,78,102
1749725892412.406,196843,1749725892393.406,265,63,96
1749725892432.25,196982,1749725892413.313,259,63,100
1749725892452.063,197134,1749725892433.156,258,67,108
1749725892471.937,197247,1749725892452.969,265,68,99
1749725892491.781,197399,1749725892472.844,262,67,100
1749725892511.625,197527,1749725892492.688,263,65,87
1749725892531.4382,197578,1749725892512.5,265,65,96
1749725892551.281,197422,1749725892532.344,270,62,97
1749725892571.125,197142,1749725892552.187,268,65,99
1749725892590.969,196727,1749725892572.031,268,64,96
1749725892610.781,196270,1749725892591.875,268,61,96
1749725892630.625,195823,1749725892611.719,268,67,108
1749725892650.5,195446,1749725892631.562,259,65,102
1749725892670.344,195157,1749725892651.375,263,73,96
1749725892690.187,194951,1749725892671.25,256,70,99
1749725892710.094,194810,1749725892691.125,262,64,98
1749725892729.875,194693,1749725892710.938,270,63,114
1749725892749.719,194625,1749725892730.75,263,64,99
1749725892769.531,194592,1749725892750.625,260,71,97
1749725892789.375,194583,1749725892770.406,264,64,96
1749725892809.25,194575,1749725892790.344,265,64,102
1749725892829.094,194579,1749725892810.156,254,67,104
1749725892848.937,194566,1749725892830.0,262,67,98
1749725892868.781,194536,1749725892849.875,262,67,104
1749725892888.625,194463,1749725892869.688,265,64,99
1749725892908.469,194392,1749725892889.531,254,68,96
1749725892928.406,194294,1749725892909.375,262,67,96
1749725892948.156,194200,1749725892929.312,268,67,96
1749725892968.031,194112,1749725892949.125,260,64,104
1749725892987.906,194050,1749725892968.9382,263,68,102
1749725893007.75,194025,1749725892988.781,263,79,96
1749725893027.562,194007,1749725893008.656,271,65,102
1749725893047.375,194017,1749725893028.5,272,68,102
1749725893067.25,194030,1749725893048.281,272,64,104
1749725893087.094,194065,1749725893068.156,268,62,96
1749725893106.906,194142,1749725893088.0,271,68,86
