Biopac.acq
Graph Created on: 2025-06-12 11:39:41.009
Recording on: 2025-06-12 12:42:40.750
1 msec/sample
2 channels
PPG, X, PPGED-R
Volts
ECG, X, RSPEC-R
mV
min	CH1	CH9	
	546616 samples	546616 samples	
0.0123667	-0.85144	0.127258	
0.0123833	-0.833435	0.129547	
0.0124	-0.813599	0.127563	
0.0124167	-0.792847	0.119324	
0.0124333	-0.771179	0.109711	
0.01245	-0.747375	0.107727	
0.0124667	-0.722656	0.108032	
0.0124833	-0.698242	0.110626	
0.0125	-0.671692	0.112915	
0.0125167	-0.643005	0.110931	
0.0125333	-0.61554	0.106659	
0.01255	-0.582581	0.1091	
0.0125667	-0.552979	0.10788	
0.0125833	-0.518494	0.0997925	
0.0126	-0.482483	0.098114	
0.0126167	-0.446777	0.0997925	
0.0126333	-0.409546	0.100861	
0.01265	-0.370789	0.102997	
0.0126667	-0.330505	0.112762	
0.0126833	-0.288391	0.117493	
0.0127	-0.244446	0.11795	
0.0127167	-0.2005	0.117493	
0.0127333	-0.15625	0.113831	
0.01275	-0.109863	0.109253	
0.0127667	-0.0622559	0.106049	
0.0127833	-0.012207	0.103607	
0.0128	0.0363159	0.102539	
0.0128167	0.0863647	0.103607	
0.0128333	0.137939	0.105438	
0.01285	0.191345	0.106049	
0.0128667	0.243225	0.104065	
0.0128833	0.2948	0.104828	
0.0129	0.349731	0.107269	
0.0129167	0.404358	0.108032	
0.0129333	0.458984	0.102234	
0.01295	0.515747	0.100708	
0.0129667	0.570984	0.0987244	
0.0129833	0.627747	0.10025	
0.013	0.684204	0.106201	
0.0130167	0.739441	0.106506	
0.0130333	0.796509	0.104828	
0.01305	0.852356	0.101776	
0.0130667	0.906677	0.101013	
0.0130833	0.964355	0.0985718	
0.0131	1.01776	0.0982666	
0.0131167	1.07361	0.0982666	
0.0131333	1.12823	0.0976563	
0.01315	1.17981	0.0926208	
0.0131667	1.23413	0.0868225	
0.0131833	1.28662	0.0837708	
0.0132	1.33667	0.0872803	
0.0132167	1.38702	0.0942993	
0.0132333	1.43738	0.10025	
0.01325	1.48712	0.0968933	
0.0132667	1.5332	0.0993347	
0.0132833	1.57959	0.101013	
0.0133	1.62506	0.0953674	
0.0133167	1.67023	0.0932312	
0.0133333	1.71539	0.0935364	
0.01335	1.7569	0.0947571	
0.0133667	1.7984	0.0915527	
0.0133833	1.83929	0.0869751	
0.0134	1.87836	0.0856018	
0.0134167	1.91681	0.0820923	
0.0134333	1.95587	0.0816345	
0.01345	1.99097	0.0813293	
0.0134667	2.02667	0.0814819	
0.0134833	2.06116	0.0773621	
0.0135	2.0932	0.0788879	
0.0135167	2.12402	0.0796509	
0.0135333	2.15515	0.0769043	
0.01355	2.18292	0.0758362	
0.0135667	2.21008	0.0799561	
0.0135833	2.23694	0.0808716	
0.0136	2.26349	0.0827026	
0.0136167	2.28638	0.0837708	
0.0136333	2.30957	0.0856018	
0.01365	2.31567	0.0836182	
0.0136667	2.31567	0.0820923	
0.0136833	2.31567	0.0814819	
0.0137	2.31598	0.085144	
0.0137167	2.31567	0.0898743	
0.0137333	2.31598	0.0889587	
0.01375	2.31598	0.0862122	
0.0137667	2.31567	0.0881958	
0.0137833	2.31567	0.0918579	
0.0138	2.31537	0.0914001	
0.0138167	2.31537	0.0927734	
0.0138333	2.31476	0.0933838	
0.01385	2.31567	0.0927734	
0.0138667	2.31476	0.0894165	
0.0138833	2.31476	0.0848389	
0.0139	2.31445	0.0836182	
0.0139167	2.31506	0.0849915	
0.0139333	2.31445	0.0862122	
0.01395	2.31476	0.0881958	
0.0139667	2.31506	0.0883484	
0.0139833	2.31506	0.0904846	
0.014	2.31445	0.0886536	
0.0140167	2.31476	0.0906372	
0.0140333	2.31506	0.0907898	
0.01405	2.31506	0.0898743	
0.0140667	2.31476	0.088501	
0.0140833	2.31415	0.0921631	
0.0141	2.31476	0.0926208	
0.0141167	2.31354	0.0941467	
0.0141333	2.31384	0.0917053	
0.01415	2.31445	0.0869751	
0.0141667	2.31445	0.085907	
0.0141833	2.31384	0.0875854	
0.0142	2.31415	0.0900269	
0.0142167	2.31354	0.0927734	
0.0142333	2.31415	0.0953674	
0.01425	2.31384	0.0971985	
0.0142667	2.31354	0.0964355	
0.0142833	2.31354	0.0959778	
0.0143	2.31384	0.0935364	
0.0143167	2.31354	0.0914001	
0.0143333	2.31384	0.0944519	
0.01435	2.31384	0.0996399	
0.0143667	2.31354	0.105438	
0.0143833	2.31445	0.105591	
0.0144	2.31323	0.102081	
0.0144167	2.31384	0.0984192	
0.0144333	2.2818	0.0968933	
0.01445	2.26349	0.0979614	
0.0144667	2.24731	0.0946045	
0.0144833	2.23053	0.0973511	
0.0145	2.21466	0.101929	
0.0145167	2.19757	0.101013	
0.0145333	2.17957	0.0975037	
0.01455	2.16217	0.0944519	
0.0145667	2.146	0.0938416	
0.0145833	2.12891	0.0953674	
0.0146	2.1106	0.0920105	
0.0146167	2.0932	0.0953674	
0.0146333	2.0755	0.102692	
0.01465	2.0578	0.107574	
0.0146667	2.04041	0.105896	
0.0146833	2.02332	0.105591	
0.0147	2.00531	0.103912	
0.0147167	1.98608	0.103149	
0.0147333	1.96747	0.104523	
0.01475	1.95038	0.105438	
0.0147667	1.93268	0.105591	
0.0147833	1.91467	0.105133	
0.0148	1.89575	0.098877	
0.0148167	1.87775	0.0920105	
0.0148333	1.85883	0.0915527	
0.01485	1.84021	0.0939941	
0.0148667	1.82312	0.0952148	
0.0148833	1.80573	0.093689	
0.0149	1.78802	0.0952148	
0.0149167	1.76941	0.0978088	
0.0149333	1.75201	0.0971985	
0.01495	1.73431	0.098114	
0.0149667	1.71661	0.101624	
0.0149833	1.69159	0.103302	
0.015	1.67297	0.1091	
0.0150167	1.65649	0.110626	
0.0150333	1.6394	0.11261	
0.01505	1.62384	0.110168	
0.0150667	1.60583	0.10376	
0.0150833	1.58966	0.0949097	
0.0151	1.57135	0.0894165	
0.0151167	1.55548	0.091095	
0.0151333	1.53961	0.0930786	
0.01515	1.52252	0.0933838	
0.0151667	1.50635	0.0952148	
0.0151833	1.48956	0.0964355	
0.0152	1.47308	0.0984192	
0.0152167	1.4566	0.10025	
0.0152333	1.44043	0.0987244	
0.01525	1.42548	0.0939941	
0.0152667	1.40991	0.0881958	
0.0152833	1.39404	0.0924683	
0.0153	1.37787	0.0971985	
0.0153167	1.36139	0.0965881	
0.0153333	1.34491	0.0978088	
0.01535	1.32935	0.0984192	
0.0153667	1.3147	0.100708	
0.0153833	1.30035	0.100708	
0.0154	1.28479	0.0994873	
0.0154167	1.26892	0.100403	
0.0154333	1.25366	0.096283	
0.01545	1.2381	0.0947571	
0.0154667	1.22345	0.0953674	
0.0154833	1.21002	0.0979614	
0.0155	1.19507	0.101166	
0.0155167	1.17981	0.105133	
0.0155333	1.16791	0.110321	
0.01555	1.15356	0.114746	
0.0155667	1.13861	0.114746	
0.0155833	1.12518	0.110626	
0.0156	1.11206	0.106201	
0.0156167	1.09955	0.102844	
0.0156333	1.08612	0.102539	
0.01565	1.07361	0.105286	
0.0156667	1.0614	0.108032	
0.0156833	1.04675	0.112	
0.0157	1.03546	0.11261	
0.0157167	1.02325	0.106812	
0.0157333	1.01105	0.104523	
0.01575	0.99884	0.105591	
0.0157667	0.986938	0.10376	
0.0157833	0.973511	0.104828	
0.0158	0.961304	0.107574	
0.0158167	0.949707	0.101929	
0.0158333	0.936584	0.0944519	
0.01585	0.924988	0.0949097	
0.0158667	0.913086	0.09552	
0.0158833	0.901184	0.0918579	
0.0159	0.888062	0.092926	
0.0159167	0.87738	0.098877	
0.0159333	0.865784	0.102692	
0.01595	0.852966	0.109863	
0.0159667	0.84137	0.112762	
0.0159833	0.831604	0.110779	
0.016	0.820618	0.110626	
0.0160167	0.809326	0.108795	
0.0160333	0.797424	0.106201	
0.01605	0.787354	0.101013	
0.0160667	0.774231	0.0959778	
0.0160833	0.764465	0.0953674	
0.0161	0.752869	0.093689	
0.0161167	0.741272	0.0958252	
0.0161333	0.730896	0.0965881	
0.01615	0.72113	0.0971985	
0.0161667	0.711365	0.101929	
0.0161833	0.700073	0.104828	
0.0162	0.689392	0.107727	
0.0162167	0.679321	0.103455	
0.0162333	0.66925	0.0985718	
0.01625	0.659485	0.0920105	
0.0162667	0.65033	0.0912476	
0.0162833	0.640259	0.0949097	
0.0163	0.630798	0.0982666	
0.0163167	0.623169	0.0978088	
0.0163333	0.613403	0.0979614	
0.01635	0.605774	0.0987244	
0.0163667	0.597534	0.0979614	
0.0163833	0.588989	0.096283	
0.0164	0.578308	0.101471	
0.0164167	0.572205	0.100861	
0.0164333	0.56366	0.0946045	
0.01645	0.555725	0.0926208	
0.0164667	0.549011	0.0927734	
0.0164833	0.541687	0.0933838	
0.0165	0.534668	0.0970459	
0.0165167	0.528564	0.09552	
0.0165333	0.52124	0.0930786	
0.01655	0.516663	0.0891113	
0.0165667	0.510559	0.0886536	
0.0165833	0.504456	0.0917053	
0.0166	0.499268	0.0952148	
0.0166167	0.49408	0.0958252	
0.0166333	0.488281	0.0892639	
0.01665	0.483093	0.0839233	
0.0166667	0.479431	0.085907	
0.0166833	0.474854	0.0927734	
0.0167	0.471497	0.0979614	
0.0167167	0.467529	0.0923157	
0.0167333	0.461731	0.0889587	
0.01675	0.458069	0.0939941	
0.0167667	0.455322	0.0953674	
0.0167833	0.452271	0.0935364	
0.0168	0.450134	0.0920105	
0.0168167	0.447083	0.0895691	
0.0168333	0.444946	0.0909424	
0.01685	0.443115	0.0888062	
0.0168667	0.441589	0.0862122	
0.0168833	0.441895	0.0836182	
0.0169	0.439758	0.0854492	
0.0169167	0.439758	0.0898743	
0.0169333	0.439758	0.0935364	
0.01695	0.438538	0.0939941	
0.0169667	0.437927	0.0914001	
0.0169833	0.438538	0.0871277	
0.017	0.439758	0.0881958	
0.0170167	0.438843	0.0872803	
0.0170333	0.441284	0.0881958	
0.01705	0.442505	0.0868225	
0.0170667	0.444641	0.0865173	
0.0170833	0.445862	0.087738	
0.0171	0.447998	0.0865173	
0.0171167	0.453491	0.0862122	
0.0171333	0.456543	0.0868225	
0.01715	0.458679	0.0862122	
0.0171667	0.462646	0.0842285	
0.0171833	0.466003	0.0834656	
0.0172	0.470276	0.0849915	
0.0172167	0.475159	0.0857544	
0.0172333	0.480042	0.085144	
0.01725	0.485229	0.0776672	
0.0172667	0.491333	0.0686646	
0.0172833	0.497131	0.0708008	
0.0173	0.503845	0.0753784	
0.0173167	0.509644	0.0743103	
0.0173333	0.515442	0.0738525	
0.01735	0.521851	0.0741577	
0.0173667	0.52887	0.0759888	
0.0173833	0.536804	0.0741577	
0.0174	0.542908	0.0740051	
0.0174167	0.549622	0.0737	
0.0174333	0.556946	0.0735474	
0.01745	0.565491	0.0759888	
0.0174667	0.573425	0.0744629	
0.0174833	0.579529	0.0737	
0.0175	0.587158	0.0752258	
0.0175167	0.593567	0.0741577	
0.0175333	0.602417	0.0712585	
0.01755	0.608521	0.0714111	
0.0175667	0.61554	0.0712585	
0.0175833	0.624084	0.0726318	
0.0176	0.632019	0.0712585	
0.0176167	0.639038	0.0688171	
0.0176333	0.647278	0.0646973	
0.01765	0.653687	0.063324	
0.0176667	0.662537	0.0675964	
0.0176833	0.669861	0.0727844	
0.0177	0.67627	0.0752258	
0.0177167	0.682983	0.0746155	
0.0177333	0.690002	0.0738525	
0.01775	0.698242	0.0740051	
0.0177667	0.705566	0.0697327	
0.0177833	0.710449	0.0686646	
0.0178	0.717773	0.0665283	
0.0178167	0.724182	0.0637817	
0.0178333	0.731201	0.0619507	
0.01785	0.737915	0.0657654	
0.0178667	0.744019	0.0718689	
0.0178833	0.751648	0.0733948	
0.0179	0.757446	0.0712585	
0.0179167	0.761719	0.071106	
0.0179333	0.766907	0.0653076	
0.01795	0.773926	0.0604248	
0.0179667	0.779419	0.0637817	
0.0179833	0.784302	0.0704956	
0.018	0.788879	0.0733948	
0.0180167	0.794373	0.0700378	
0.0180333	0.799561	0.0671387	
0.01805	0.803833	0.0665283	
0.0180667	0.808411	0.0669861	
0.0180833	0.812073	0.0727844	
0.0181	0.81604	0.0747681	
0.0181167	0.820923	0.0735474	
0.0181333	0.82428	0.0712585	
0.01815	0.826721	0.0672913	
0.0181667	0.830994	0.0648499	
0.0181833	0.836182	0.0653076	
0.0182	0.836182	0.067749	
0.0182167	0.838928	0.0665283	
0.0182333	0.842896	0.0642395	
0.01825	0.845947	0.0637817	
0.0182667	0.846558	0.065155	
0.0182833	0.848389	0.0683594	
0.0183	0.85083	0.0692749	
0.0183167	0.853271	0.0650024	
0.0183333	0.854797	0.0665283	
0.01835	0.855408	0.0688171	
0.0183667	0.856628	0.0671387	
0.0183833	0.857849	0.068512	
0.0184	0.85907	0.0712585	
0.0184167	0.858765	0.0714111	
0.0184333	0.857849	0.0709534	
0.01845	0.85907	0.0691223	
0.0184667	0.85907	0.0689697	
0.0184833	0.858765	0.070343	
0.0185	0.856018	0.0692749	
0.0185167	0.856934	0.0674438	
0.0185333	0.856934	0.0688171	
0.01855	0.854187	0.0723267	
0.0185667	0.854492	0.0764465	
0.0185833	0.851746	0.0764465	
0.0186	0.849304	0.0721741	
0.0186167	0.848694	0.0717163	
0.0186333	0.845337	0.0738525	
0.01865	0.842285	0.0737	
0.0186667	0.841675	0.0737	
0.0186833	0.839539	0.0697327	
0.0187	0.836487	0.0648499	
0.0187167	0.83313	0.0621033	
0.0187333	0.831604	0.0592041	
0.01875	0.827637	0.0572205	
0.0187667	0.82489	0.0592041	
0.0187833	0.820618	0.0628662	
0.0188	0.817566	0.0617981	
0.0188167	0.813599	0.0637817	
0.0188333	0.809937	0.0640869	
0.01885	0.806274	0.0622559	
0.0188667	0.801392	0.0592041	
0.0188833	0.795898	0.0572205	
0.0189	0.791626	0.0602722	
0.0189167	0.786133	0.0588989	
0.0189333	0.78125	0.0578308	
0.01895	0.776367	0.0631714	
0.0189667	0.77179	0.0666809	
0.0189833	0.765686	0.068512	
0.019	0.758972	0.065155	
0.0190167	0.752563	0.0640869	
0.0190333	0.748291	0.0660706	
0.01905	0.742188	0.0691223	
0.0190667	0.734863	0.0708008	
0.0190833	0.72998	0.0718689	
0.0191	0.725708	0.068512	
0.0191167	0.717163	0.0643921	
0.0191333	0.712891	0.0598145	
0.01915	0.704956	0.0572205	
0.0191667	0.700073	0.0541687	
0.0191833	0.693359	0.0546265	
0.0192	0.686951	0.0579834	
0.0192167	0.680542	0.0595093	
0.0192333	0.673523	0.0630188	
0.01925	0.668945	0.0619507	
0.0192667	0.661621	0.055542	
0.0192833	0.654907	0.0518799	
0.0193	0.649109	0.0534058	
0.0193167	0.64209	0.0547791	
0.0193333	0.634766	0.0582886	
0.01935	0.628967	0.0570679	
0.0193667	0.621338	0.0543213	
0.0193833	0.61615	0.0540161	
0.0194	0.609436	0.0502014	
0.0194167	0.603027	0.04776	
0.0194333	0.598145	0.0505066	
0.01945	0.591125	0.0558472	
0.0194667	0.582275	0.0588989	
0.0194833	0.575867	0.0566101	
0.0195	0.569153	0.0567627	
0.0195167	0.562134	0.0566101	
0.0195333	0.553894	0.0550842	
0.01955	0.54718	0.0538635	
0.0195667	0.539551	0.0515747	
0.0195833	0.531616	0.0508118	
0.0196	0.525208	0.0482178	
0.0196167	0.517578	0.0495911	
0.0196333	0.51178	0.0515747	
0.01965	0.503235	0.0518799	
0.0196667	0.497131	0.0517273	
0.0196833	0.488281	0.0518799	
0.0197	0.482178	0.0502014	
0.0197167	0.474548	0.04776	
0.0197333	0.465698	0.0448608	
0.01975	0.458984	0.0460815	
0.0197667	0.452881	0.0512695	
0.0197833	0.444031	0.0540161	
0.0198	0.436096	0.0498962	
0.0198167	0.429077	0.0473022	
0.0198333	0.422363	0.0492859	
0.01985	0.415039	0.0497437	
0.0198667	0.409241	0.0547791	
0.0198833	0.399475	0.0604248	
0.0199	0.393677	0.0614929	
0.0199167	0.387573	0.0616455	
0.0199333	0.379944	0.0559998	
0.01995	0.37323	0.0520325	
0.0199667	0.367432	0.0521851	
0.0199833	0.359802	0.0576782	
0.02	0.352783	0.0634766	
0.0200167	0.346069	0.0593567	
0.0200333	0.338745	0.0526428	
0.02005	0.331116	0.0454712	
0.0200667	0.325317	0.0440979	
0.0200833	0.318909	0.0465393	
0.0201	0.311279	0.0482178	
0.0201167	0.305786	0.0491333	
0.0201333	0.300903	0.0494385	
0.02015	0.293884	0.0515747	
0.0201667	0.28656	0.0540161	
0.0201833	0.279236	0.0582886	
0.0202	0.272217	0.0569153	
0.0202167	0.265198	0.0517273	
0.0202333	0.258789	0.0494385	
0.02025	0.25116	0.0489807	
0.0202667	0.244751	0.0517273	
0.0202833	0.237732	0.0540161	
0.0203	0.232239	0.0543213	
0.0203167	0.225525	0.0543213	
0.0203333	0.217896	0.0553894	
0.02035	0.212708	0.0531006	
0.0203667	0.205078	0.0556946	
0.0203833	0.198364	0.0590515	
0.0204	0.193787	0.0575256	
0.0204167	0.186157	0.0550842	
0.0204333	0.178833	0.0505066	
0.02045	0.173035	0.052948	
0.0204667	0.166626	0.0498962	
0.0204833	0.161133	0.0431824	
0.0205	0.155029	0.0439453	
0.0205167	0.148621	0.0509644	
0.0205333	0.144043	0.0563049	
0.02055	0.139465	0.0582886	
0.0205667	0.131836	0.0527954	
0.0205833	0.125427	0.0520325	
0.0206	0.120544	0.0544739	
0.0206167	0.114136	0.0587463	
0.0206333	0.107727	0.0630188	
0.02065	0.102234	0.0639343	
0.0206667	0.0970459	0.065918	
0.0206833	0.0906372	0.0631714	
0.0207	0.085144	0.0637817	
0.0207167	0.0802612	0.0579834	
0.0207333	0.0732422	0.0544739	
0.02075	0.0683594	0.0544739	
0.0207667	0.0622559	0.0549316	
0.0207833	0.055542	0.0602722	
0.0208	0.0518799	0.0575256	
0.0208167	0.0445557	0.0572205	
0.0208333	0.0393677	0.0601196	
0.02085	0.0338745	0.0572205	
0.0208667	0.0289917	0.0527954	
0.0208833	0.0244141	0.0532532	
0.0209	0.0167847	0.0561523	
0.0209167	0.0119019	0.0572205	
0.0209333	0.00640869	0.0567627	
0.02095	0.00305176	0.0605774	
0.0209667	-0.00244141	0.0660706	
0.0209833	-0.00762939	0.0682068	
0.021	-0.012207	0.0650024	
0.0210167	-0.0170898	0.0640869	
0.0210333	-0.0241089	0.0631714	
0.02105	-0.0302124	0.0636292	
0.0210667	-0.0344849	0.0613403	
0.0210833	-0.0393677	0.0608826	
0.0211	-0.0439453	0.0636292	
0.0211167	-0.0494385	0.0706482	
0.0211333	-0.0549316	0.0718689	
0.02115	-0.0595093	0.0672913	
0.0211667	-0.0640869	0.0642395	
0.0211833	-0.0683594	0.0660706	
0.0212	-0.0738525	0.070343	
0.0212167	-0.078125	0.0712585	
0.0212333	-0.083313	0.0695801	
0.02125	-0.0881958	0.0688171	
0.0212667	-0.0924683	0.0691223	
0.0212833	-0.0961304	0.071106	
0.0213	-0.100403	0.0715637	
0.0213167	-0.10498	0.0718689	
0.0213333	-0.110168	0.0747681	
0.02135	-0.115662	0.0759888	
0.0213667	-0.119324	0.0801086	
0.0213833	-0.122681	0.0798035	
0.0214	-0.126343	0.0794983	
0.0214167	-0.1297	0.0769043	
0.0214333	-0.133667	0.080719	
0.02145	-0.137634	0.0892639	
0.0214667	-0.140991	0.0947571	
0.0214833	-0.144653	0.092926	
0.0215	-0.148315	0.0947571	
0.0215167	-0.152283	0.0978088	
0.0215333	-0.153809	0.0982666	
0.02155	-0.158386	0.10025	
0.0215667	-0.162048	0.106506	
0.0215833	-0.165405	0.109863	
0.0216	-0.169067	0.106506	
0.0216167	-0.172424	0.105591	
0.0216333	-0.177612	0.107117	
0.02165	-0.18158	0.109863	
0.0216667	-0.184326	0.112762	
0.0216833	-0.188904	0.115814	
0.0217	-0.192261	0.119171	
0.0217167	-0.196838	0.116425	
0.0217333	-0.19989	0.117798	
0.02175	-0.203552	0.121307	
0.0217667	-0.20752	0.126801	
0.0217833	-0.211487	0.1297	
0.0218	-0.216064	0.131989	
0.0218167	-0.218201	0.128479	
0.0218333	-0.220947	0.125732	
0.02185	-0.226135	0.12207	
0.0218667	-0.229187	0.12207	
0.0218833	-0.233154	0.124512	
0.0219	-0.237732	0.129242	
0.0219167	-0.240479	0.136108	
0.0219333	-0.243225	0.137024	
0.02195	-0.249634	0.135651	
0.0219667	-0.25238	0.132904	
0.0219833	-0.255737	0.133972	
0.022	-0.26001	0.137329	
0.0220167	-0.262756	0.13855	
0.0220333	-0.267029	0.137787	
0.02205	-0.270996	0.133514	
0.0220667	-0.274658	0.132294	
0.0220833	-0.277405	0.132446	
0.0221	-0.281067	0.126953	
0.0221167	-0.282898	0.121155	
0.0221333	-0.287476	0.117188	
0.02215	-0.289917	0.111847	
0.0221667	-0.291748	0.110168	
0.0221833	-0.2948	0.108795	
0.0222	-0.297546	0.106201	
0.0222167	-0.299377	0.109253	
0.0222333	-0.301819	0.108795	
0.02225	-0.304565	0.109406	
0.0222667	-0.307312	0.111847	
0.0222833	-0.310364	0.108795	
0.0223	-0.314636	0.106659	
0.0223167	-0.316467	0.10498	
0.0223333	-0.318298	0.101318	
0.02235	-0.321655	0.0946045	
0.0223667	-0.325012	0.092926	
0.0223833	-0.326538	0.0914001	
0.0224	-0.328369	0.0868225	
0.0224167	-0.331116	0.085907	
0.0224333	-0.333557	0.0776672	
0.02245	-0.335999	0.0744629	
0.0224667	-0.33783	0.0775146	
0.0224833	-0.340881	0.0721741	
0.0225	-0.342407	0.0674438	
0.0225167	-0.343323	0.0680542	
0.0225333	-0.345764	0.0630188	
0.02255	-0.346985	0.057373	
0.0225667	-0.349731	0.0544739	
0.0225833	-0.350342	0.0520325	
0.0226	-0.353699	0.0482178	
0.0226167	-0.354614	0.0410461	
0.0226333	-0.355835	0.0386047	
0.02265	-0.35675	0.0378418	
0.0226667	-0.359192	0.0392151	
0.0226833	-0.361938	0.0343323	
0.0227	-0.363464	0.0344849	
0.0227167	-0.365601	0.0404358	
0.0227333	-0.366516	0.0357056	
0.02275	-0.368958	0.0288391	
0.0227667	-0.370483	0.0282288	
0.0227833	-0.373535	0.0311279	
0.0228	-0.376587	0.0318909	
0.0228167	-0.378418	0.0296021	
0.0228333	-0.382385	0.0254822	
0.02285	-0.385437	0.0271606	
0.0228667	-0.387878	0.025177	
0.0228833	-0.389709	0.0202942	
0.0229	-0.392456	0.0193787	
0.0229167	-0.394897	0.0215149	
0.0229333	-0.39917	0.0230408	
0.02295	-0.403137	0.0250244	
0.0229667	-0.405273	0.0283813	
0.0229833	-0.407104	0.0285339	
0.023	-0.411682	0.0312805	
0.0230167	-0.414734	0.0318909	
0.0230333	-0.419312	0.027771	
0.02305	-0.422058	0.0230408	
0.0230667	-0.424194	0.0241089	
0.0230833	-0.427246	0.0254822	
0.0231	-0.430298	0.0274658	
0.0231167	-0.432739	0.0257874	
0.0231333	-0.43457	0.0250244	
0.02315	-0.436096	0.0245667	
0.0231667	-0.438843	0.0270081	
0.0231833	-0.441589	0.0312805	
0.0232	-0.442505	0.0286865	
0.0232167	-0.444641	0.0273132	
0.0232333	-0.446472	0.025177	
0.02325	-0.449524	0.0291443	
0.0232667	-0.449829	0.0285339	
0.0232833	-0.453491	0.0296021	
0.0233	-0.456543	0.0274658	
0.0233167	-0.457458	0.0306702	
0.0233333	-0.45929	0.0323486	
0.02335	-0.460815	0.030365	
0.0233667	-0.463257	0.0311279	
0.0233833	-0.466003	0.032196	
0.0234	-0.466614	0.0306702	
0.0234167	-0.469971	0.0282288	
0.0234333	-0.471497	0.0257874	
0.02345	-0.473633	0.0215149	
0.0234667	-0.474548	0.0163269	
0.0234833	-0.476379	0.0157166	
0.0235	-0.478516	0.0233459	
0.0235167	-0.480652	0.0292969	
0.0235333	-0.482788	0.0320435	
0.02355	-0.484314	0.0325012	
0.0235667	-0.486755	0.0320435	
0.0235833	-0.488586	0.0343323	
0.0236	-0.489502	0.0404358	
0.0236167	-0.491333	0.0444031	
0.0236333	-0.493774	0.0440979	
0.02365	-0.495605	0.0402832	
0.0236667	-0.497742	0.039978	
0.0236833	-0.499268	0.0378418	
0.0237	-0.501099	0.0349426	
0.0237167	-0.50354	0.0328064	
0.0237333	-0.506592	0.0302124	
0.02375	-0.508728	0.0282288	
0.0237667	-0.509949	0.0215149	
0.0237833	-0.514832	0.0141907	
0.0238	-0.516968	0.00854492	
0.0238167	-0.518799	0.00213623	
0.0238333	-0.522156	-0.00152588	
0.02385	-0.523682	-0.00564575	
0.0238667	-0.526428	-0.00442505	
0.0238833	-0.529175	-0.00228882	
0.0239	-0.532227	0.000610352	
0.0239167	-0.534668	0.00488281	
0.0239333	-0.538025	0.0141907	
0.02395	-0.539246	0.0297546	
0.0239667	-0.542603	0.0492859	
0.0239833	-0.542908	0.0709534	
0.024	-0.545654	0.0909424	
0.0240167	-0.549316	0.110168	
0.0240333	-0.550537	0.135498	
0.02405	-0.552979	0.158844	
0.0240667	-0.555115	0.185089	
0.0240833	-0.558167	0.223083	
0.0241	-0.559082	0.272064	
0.0241167	-0.562439	0.321503	
0.0241333	-0.563965	0.37262	
0.02415	-0.567017	0.420074	
0.0241667	-0.567322	0.464325	
0.0241833	-0.570374	0.500488	
0.0242	-0.570679	0.545349	
0.0242167	-0.574341	0.596924	
0.0242333	-0.576782	0.644989	
0.02425	-0.577698	0.693665	
0.0242667	-0.58075	0.737915	
0.0242833	-0.582275	0.77301	
0.0243	-0.586243	0.804291	
0.0243167	-0.589294	0.842133	
0.0243333	-0.591736	0.87616	
0.02435	-0.593872	0.901184	
0.0243667	-0.596313	0.922394	
0.0243833	-0.59845	0.940247	
0.0244	-0.601196	0.938721	
0.0244167	-0.604858	0.923157	
0.0244333	-0.606689	0.90271	
0.02445	-0.610962	0.883942	
0.0244667	-0.611877	0.866852	
0.0244833	-0.61615	0.851593	
0.0245	-0.618286	0.828857	
0.0245167	-0.621643	0.786285	
0.0245333	-0.623169	0.731049	
0.02455	-0.623779	0.675659	
0.0245667	-0.627747	0.620575	
0.0245833	-0.630188	0.565186	
0.0246	-0.63324	0.514679	
0.0246167	-0.635376	0.483246	
0.0246333	-0.638428	0.460968	
0.02465	-0.640259	0.441437	
0.0246667	-0.643616	0.418396	
0.0246833	-0.645752	0.391388	
0.0247	-0.648193	0.361786	
0.0247167	-0.65033	0.32608	
0.0247333	-0.654907	0.285645	
0.02475	-0.657349	0.247955	
0.0247667	-0.65979	0.217896	
0.0247833	-0.662231	0.195007	
0.0248	-0.664368	0.185394	
0.0248167	-0.667114	0.177917	
0.0248333	-0.66925	0.165405	
0.02485	-0.672302	0.148163	
0.0248667	-0.675354	0.138397	
0.0248833	-0.67749	0.135651	
0.0249	-0.680237	0.130615	
0.0249167	-0.684814	0.124359	
0.0249333	-0.685425	0.129089	
0.02495	-0.689087	0.129395	
0.0249667	-0.691528	0.125732	
0.0249833	-0.693359	0.121765	
0.025	-0.696716	0.114288	
0.0250167	-0.700073	0.106964	
0.0250333	-0.701599	0.109253	
0.02505	-0.703735	0.106506	
0.0250667	-0.707092	0.101776	
0.0250833	-0.708618	0.10437	
0.0251	-0.71106	0.101929	
0.0251167	-0.713806	0.0909424	
0.0251333	-0.714722	0.0837708	
0.02515	-0.717163	0.0836182	
0.0251667	-0.718994	0.0831604	
0.0251833	-0.721436	0.0805664	
0.0252	-0.722046	0.0764465	
0.0252167	-0.723877	0.067749	
0.0252333	-0.724792	0.0598145	
0.02525	-0.726318	0.0567627	
0.0252667	-0.728149	0.0582886	
0.0252833	-0.72998	0.0590515	
0.0253	-0.732422	0.0590515	
0.0253167	-0.732117	0.0567627	
0.0253333	-0.734558	0.0550842	
0.02535	-0.736084	0.0543213	
0.0253667	-0.738831	0.0540161	
0.0253833	-0.739136	0.0532532	
