Local: ,2025-05-22 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1747864800000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1747907682398.6868,199544,1747907682379.781,-76,-33,-119
1747907682438.281,149700,1747907682419.438,-87,-21,-125
1747907682458.125,149743,1747907682439.344,-88,-26,-126
1747907682478.0,149764,1747907682459.219,-79,-25,-122
1747907682497.844,149794,1747907682479.094,-84,-25,-125
1747907682517.688,149817,1747907682498.938,-82,-21,-116
1747907682537.563,149865,1747907682518.781,-81,-33,-114
1747907682557.406,149904,1747907682538.625,-85,-33,-121
1747907682577.281,149931,1747907682558.5,-84,-16,-127
1747907682597.156,149975,1747907682578.3132,-81,-28,-118
1747907682617.0,150008,1747907682598.219,-87,-29,-125
1747907682636.844,150045,1747907682618.094,-79,-25,-129
1747907682656.687,150094,1747907682637.938,-84,-33,-120
1747907682676.562,150142,1747907682657.781,-84,-27,-123
1747907682696.438,150198,1747907682677.656,-93,-25,-121
1747907682716.281,150245,1747907682697.469,-80,-33,-122
1747907682736.094,150288,1747907682717.375,-80,-29,-130
1747907682756.0,150344,1747907682737.188,-97,-29,-120
1747907682775.844,150403,1747907682757.063,-77,-25,-120
1747907682795.75,150470,1747907682776.937,-73,-32,-116
1747907682815.562,150524,1747907682796.781,-89,-26,-132
1747907682835.406,150571,1747907682816.625,-84,-33,-125
1747907682855.281,150649,1747907682836.469,-89,-33,-122
1747907682875.094,150704,1747907682856.344,-88,-25,-125
1747907682894.938,150768,1747907682876.219,-81,-26,-122
1747907682914.781,150817,1747907682896.031,-87,-29,-127
1747907682934.656,150886,1747907682915.875,-80,-25,-121
1747907682954.469,150966,1747907682935.719,-80,-27,-137
1747907682974.344,151024,1747907682955.594,-79,-25,-120
1747907682994.219,151076,1747907682975.406,-85,-25,-121
1747907683014.062,151113,1747907682995.281,-79,-33,-121
1747907683033.906,151163,1747907683015.125,-89,-25,-121
1747907683053.781,151163,1747907683035.0,-82,-26,-125
1747907683073.625,151154,1747907683054.844,-80,-24,-124
1747907683093.5,151152,1747907683074.687,-77,-26,-119
1747907683113.312,151157,1747907683094.563,-81,-29,-127
1747907683133.188,151157,1747907683114.438,-80,-29,-122
1747907683153.031,151163,1747907683134.25,-78,-25,-124
1747907683172.906,151183,1747907683154.094,-79,-28,-132
1747907683192.719,151189,1747907683174.0,-85,-27,-121
1747907683212.594,151206,1747907683193.813,-77,-25,-121
1747907683232.469,151229,1747907683213.687,-86,-33,-121
1747907683252.313,151266,1747907683233.531,-92,-33,-124
1747907683272.156,151298,1747907683253.406,-79,-26,-122
1747907683292.031,151332,1747907683273.281,-94,-26,-121
1747907683311.906,151370,1747907683293.094,-80,-27,-145
1747907683331.75,151388,1747907683312.969,-80,-29,-119
1747907683351.594,151429,1747907683332.844,-88,-25,-125
1747907683371.469,151451,1747907683352.688,-85,-29,-118
1747907683391.344,151490,1747907683372.531,-90,-25,-121
1747907683411.188,151514,1747907683392.406,-80,-29,-121
1747907683431.031,151553,1747907683412.25,-80,-29,-125
1747907683450.875,151599,1747907683432.125,-80,-27,-122
1747907683470.75,151626,1747907683451.969,-80,-25,-125
1747907683490.656,151666,1747907683471.844,-80,-23,-116
1747907683510.531,151715,1747907683491.719,-80,-29,-121
1747907683530.375,151746,1747907683511.625,-80,-25,-117
1747907683550.219,151812,1747907683531.4382,-80,-33,-124
1747907683570.125,151858,1747907683551.281,-89,-25,-125
1747907683589.906,151914,1747907683571.156,-81,-16,-121
1747907683609.75,151961,1747907683591.0,-80,-21,-122
1747907683629.625,152013,1747907683610.844,-81,-26,-129
1747907683649.469,152094,1747907683630.688,-80,-33,-114
1747907683669.313,152142,1747907683650.625,-90,-21,-121
1747907683689.188,152199,1747907683670.406,-80,-29,-116
1747907683709.062,152258,1747907683690.281,-79,-25,-121
1747907683728.937,152336,1747907683710.125,-87,-29,-116
1747907683748.781,152391,1747907683729.969,-80,-27,-121
1747907683768.625,152452,1747907683749.906,-80,-21,-120
1747907683788.469,152519,1747907683769.656,-84,-26,-121
1747907683808.344,152575,1747907683789.563,-79,-25,-121
1747907683828.188,152648,1747907683809.406,-90,-25,-122
1747907683848.031,152700,1747907683829.281,-81,-26,-129
1747907683867.906,152731,1747907683849.125,-84,-29,-121
1747907683887.781,152767,1747907683868.969,-80,-29,-120
1747907683907.594,152760,1747907683888.844,-88,-26,-121
1747907683927.469,152773,1747907683908.719,-72,-24,-121
1747907683947.313,152771,1747907683928.531,-89,-29,-114
