Local: ,2025-05-22 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1747864800000.0
Timestamp,Seq No.,ECG data
1747907675140.875,75,59856
1747907675141.875,75,59851
1747907675142.875,75,59858
1747907675143.875,75,59848
1747907675144.875,75,59858
1747907675145.875,75,59851
1747907675146.875,75,59831
1747907675147.875,75,59830
1747907675148.875,76,59827
1747907675149.781,76,59815
1747907675150.781,76,59814
1747907675151.781,76,59814
1747907675152.781,76,59807
1747907675153.781,76,59805
1747907675154.781,76,59805
1747907675155.781,76,59794
1747907675156.781,76,59787
1747907675157.781,76,59777
1747907675158.781,76,59784
1747907675159.781,77,59765
1747907675160.781,77,59760
1747907675161.781,77,59752
1747907675162.781,77,59743
1747907675163.781,77,59735
1747907675164.781,77,59715
1747907675165.687,77,59704
1747907675166.688,77,59693
1747907675167.687,77,59674
1747907675168.688,77,59675
1747907675169.687,77,59671
1747907675170.688,78,59683
1747907675171.6868,78,59680
1747907675172.688,78,59679
1747907675173.687,78,59693
1747907675174.688,78,59683
1747907675175.687,78,59674
1747907675176.688,78,59672
1747907675177.687,78,59654
1747907675178.688,78,59637
1747907675179.688,78,59617
1747907675180.687,78,59590
1747907675181.563,79,59566
1747907675182.562,79,59537
1747907675183.563,79,59517
1747907675184.562,79,59506
1747907675185.563,79,59499
1747907675186.562,79,59486
1747907675187.563,79,59472
1747907675188.562,79,59463
1747907675189.563,79,59442
1747907675190.562,79,59417
1747907675191.562,79,59397
1747907675192.563,80,59367
1747907675193.562,80,59337
1747907675194.563,80,59316
1747907675195.5618,80,59304
1747907675196.563,80,59294
1747907675197.375,80,59274
1747907675198.375,80,59259
1747907675199.375,80,59243
1747907675200.375,80,59231
1747907675201.375,80,59214
1747907675202.375,80,59201
1747907675203.375,81,59182
1747907675204.375,81,59150
1747907675205.375,81,59116
1747907675206.375,81,59078
1747907675207.375,81,59048
1747907675208.375,81,59013
1747907675209.375,81,58980
1747907675210.375,81,58940
1747907675211.375,81,58888
1747907675212.375,81,58818
1747907675213.281,81,58741
1747907675214.281,82,58659
1747907675215.281,82,58601
1747907675216.281,82,58570
1747907675217.281,82,58566
1747907675218.281,82,58568
1747907675219.281,82,58580
1747907675220.281,82,58595
1747907675221.281,82,58610
1747907675222.281,82,58613
1747907675223.281,82,58606
1747907675224.281,82,58586
1747907675225.281,83,58548
1747907675226.281,83,58490
1747907675227.281,83,58418
1747907675228.281,83,58348
1747907675229.156,83,58280
1747907675230.156,83,58228
1747907675231.156,83,58193
1747907675232.156,83,58174
1747907675233.156,83,58176
1747907675234.156,83,58162
1747907675235.156,83,58136
1747907675236.156,84,58101
1747907675237.156,84,58063
1747907675238.156,84,58020
1747907675239.156,84,57971
1747907675240.156,84,57920
1747907675241.156,84,57882
1747907675242.156,84,57845
1747907675243.156,84,57796
1747907675244.1558,84,57746
1747907675245.031,84,57684
1747907675246.031,84,57627
1747907675247.031,85,57576
1747907675248.031,85,57534
1747907675249.031,85,57498
1747907675250.031,85,57461
1747907675251.031,85,57419
1747907675252.031,85,57370
1747907675253.031,85,57325
1747907675254.031,85,57294
1747907675255.031,85,57258
1747907675256.031,85,57222
1747907675257.031,85,57182
1747907675258.031,86,57143
1747907675259.031,86,57106
1747907675260.031,86,57075
1747907675260.938,86,57042
1747907675261.937,86,57000
1747907675262.938,86,56965
1747907675263.937,86,56928
1747907675264.937,86,56899
1747907675265.938,86,56867
1747907675266.937,86,56835
1747907675267.938,86,56791
1747907675268.937,87,56748
1747907675269.938,87,56721
1747907675270.937,87,56700
1747907675271.938,87,56674
1747907675272.937,87,56634
1747907675273.938,87,56581
1747907675274.937,87,56527
1747907675275.938,87,56482
1747907675276.781,87,56448
1747907675277.781,87,56420
1747907675278.781,87,56396
1747907675279.781,88,56391
1747907675280.781,88,56376
1747907675281.781,88,56345
1747907675282.781,88,56309
1747907675283.781,88,56265
1747907675284.781,88,56226
1747907675285.781,88,56183
1747907675286.781,88,56121
1747907675287.781,88,56052
1747907675288.781,88,55962
1747907675289.781,88,55870
1747907675290.781,89,55798
1747907675291.781,89,55759
1747907675292.687,89,55731
1747907675293.688,89,55716
1747907675294.687,89,55718
1747907675295.688,89,55734
1747907675296.6868,89,55751
1747907675297.688,89,55761
1747907675298.687,89,55759
1747907675299.688,89,55754
1747907675300.687,89,55743
1747907675301.688,90,55710
1747907675302.687,90,55668
1747907675303.688,90,55614
1747907675304.688,90,55543
1747907675305.687,90,55474
1747907675306.688,90,55410
1747907675307.687,90,55357
1747907675308.563,90,55307
1747907675309.562,90,55277
1747907675310.563,90,55253
1747907675311.562,90,55236
1747907675312.563,91,55214
1747907675313.562,91,55194
1747907675314.563,91,55164
1747907675315.562,91,55139
1747907675316.562,91,55115
1747907675317.563,91,55100
1747907675318.562,91,55078
1747907675319.563,91,55053
1747907675320.5618,91,55014
1747907675321.563,91,54973
1747907675322.562,91,54922
1747907675323.563,92,54868
1747907675324.469,92,54798
1747907675325.469,92,54731
1747907675326.469,92,54680
1747907675327.469,92,54642
1747907675328.469,92,54618
1747907675329.469,92,54612
1747907675330.469,92,54619
1747907675331.469,92,54635
1747907675332.469,92,54661
1747907675333.469,92,54684
1747907675334.469,93,54696
1747907675335.469,93,54671
1747907675336.469,93,54630
1747907675337.469,93,54596
1747907675338.469,93,54566
1747907675339.469,93,54560
1747907675340.344,93,54560
1747907675341.3442,93,54554
1747907675342.344,93,54534
1747907675343.344,93,54485
1747907675344.344,93,54417
1747907675345.344,94,54342
1747907675346.344,94,54268
1747907675347.344,94,54213
1747907675348.344,94,54170
1747907675349.344,94,54136
1747907675350.344,94,54116
1747907675351.344,94,54086
1747907675352.344,94,54049
1747907675353.344,94,54004
1747907675354.344,94,53974
1747907675355.344,94,53951
1747907675356.188,95,53933
1747907675357.187,95,53919
1747907675358.188,95,53901
