Local: ,2025-05-22 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1747864800000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1747908309148.344,214640,1747908309129.406,-83,63,-122
1747908309168.156,214663,1747908309149.25,-83,67,-131
1747908309188.031,214684,1747908309169.125,-72,65,-141
1747908309207.875,214732,1747908309188.969,-68,63,-145
1747908309227.75,214844,1747908309208.781,-55,65,-153
1747908309247.5942,215061,1747908309228.625,-39,56,-145
1747908309267.437,215338,1747908309248.5,-32,60,-160
1747908309287.281,215762,1747908309268.344,-33,44,-172
1747908309307.156,216194,1747908309288.156,-10,42,-175
1747908309326.969,216543,1747908309308.063,12,28,-159
1747908309346.844,216712,1747908309327.9368,28,32,-154
1747908309366.719,216845,1747908309347.75,33,40,-161
1747908309386.531,216991,1747908309367.625,33,39,-170
1747908309406.375,217130,1747908309387.438,48,47,-160
1747908309426.25,217232,1747908309407.312,43,42,-170
1747908309446.062,217388,1747908309427.156,31,34,-180
1747908309465.906,217551,1747908309447.063,8,31,-185
1747908309485.75,217798,1747908309466.813,6,30,-191
1747908309505.594,218006,1747908309486.688,-4,31,-209
1747908309525.438,218219,1747908309506.5,-10,33,-218
1747908309545.437,218408,1747908309526.344,-13,34,-228
1747908309565.125,218565,1747908309546.344,-13,35,-219
1747908309584.938,218677,1747908309566.031,1,23,-219
1747908309604.813,218795,1747908309585.906,-7,25,-202
1747908309624.656,218906,1747908309605.75,-9,28,-186
1747908309644.531,219082,1747908309625.562,6,28,-160
1747908309664.344,219256,1747908309645.438,1,33,-155
1747908309684.188,219391,1747908309665.281,-2,48,-148
1747908309704.031,219475,1747908309685.0942,-8,49,-146
1747908309723.875,219471,1747908309704.937,-1,52,-144
1747908309743.719,219466,1747908309724.781,-15,57,-145
1747908309763.594,219466,1747908309744.656,-24,67,-137
1747908309783.406,219403,1747908309764.469,-52,72,-144
1747908309803.281,219330,1747908309784.312,-58,71,-145
1747908309823.125,219245,1747908309804.187,-57,79,-128
1747908309842.937,219265,1747908309824.031,-65,71,-121
1747908309862.813,219385,1747908309843.813,-79,67,-125
1747908309882.656,219482,1747908309863.719,-88,67,-128
1747908309902.5,219571,1747908309883.562,-104,76,-137
1747908309922.344,219669,1747908309903.406,-116,72,-136
1747908309942.187,219810,1747908309923.25,-121,67,-122
1747908309962.031,220002,1747908309943.094,-130,71,-121
1747908309981.844,220120,1747908309962.938,-130,83,-121
1747908310001.719,220197,1747908309982.75,-113,88,-121
1747908310021.562,220217,1747908310002.625,-108,95,-122
