Local: ,2025-05-08 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1746655200000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1746694288613.75,178627,1746694288594.781,-24,14,-133
1746694288633.625,178712,1746694288614.625,-16,15,-129
1746694288653.5,178825,1746694288634.531,-25,20,-130
1746694288673.438,178938,1746694288654.406,-16,15,-132
1746694288693.25,179045,1746694288674.2808,-20,7,-137
1746694288713.125,179181,1746694288694.125,-13,15,-144
1746694288733.0,179250,1746694288714.0,-23,17,-137
1746694288752.844,179321,1746694288733.875,-20,8,-153
1746694288772.719,179393,1746694288753.75,-23,12,-133
1746694288792.594,179535,1746694288773.625,-18,16,-137
1746694288812.469,179666,1746694288793.469,-16,9,-144
1746694288832.344,179761,1746694288813.375,-25,9,-133
1746694288852.188,179849,1746694288833.25,-22,10,-126
1746694288872.094,179950,1746694288853.094,-24,12,-137
1746694288891.937,180041,1746694288872.969,-24,15,-137
1746694288911.781,180098,1746694288892.844,-16,12,-141
1746694288931.688,180112,1746694288912.688,-24,9,-135
1746694288951.562,180018,1746694288932.562,-18,7,-136
1746694288971.406,179854,1746694288952.406,-13,12,-136
1746694288991.281,179628,1746694288972.344,-10,20,-137
1746694289011.188,179442,1746694288992.188,-8,16,-143
1746694289031.0618,179330,1746694289012.062,-32,19,-137
1746694289050.937,179253,1746694289031.969,-16,14,-130
1746694289070.875,179247,1746694289051.844,-16,10,-137
1746694289090.688,179231,1746694289071.687,-14,7,-130
1746694289110.562,179245,1746694289091.562,-18,14,-141
1746694289130.406,179294,1746694289111.469,-36,24,-132
1746694289150.281,179325,1746694289131.313,-13,10,-161
1746694289170.187,179343,1746694289151.187,-24,15,-133
1746694289190.031,179365,1746694289171.062,-23,12,-137
1746694289209.906,179386,1746694289190.938,-24,15,-136
1746694289229.781,179358,1746694289210.844,-16,14,-129
1746694289249.656,179354,1746694289230.656,-15,7,-137
1746694289269.531,179317,1746694289250.531,-25,12,-141
1746694289289.375,179272,1746694289270.375,-15,17,-136
1746694289309.25,179210,1746694289290.313,-16,17,-141
1746694289329.125,179137,1746694289310.156,-24,19,-132
1746694289348.969,179130,1746694289330.031,-15,11,-133
1746694289368.844,179103,1746694289349.875,-24,11,-125
1746694289388.75,179147,1746694289369.781,-20,12,-129
1746694289408.594,179226,1746694289389.625,-13,12,-135
1746694289428.437,179305,1746694289409.5,-16,19,-132
1746694289448.344,179369,1746694289429.375,-24,12,-133
1746694289468.313,179454,1746694289449.219,-19,12,-133
1746694289488.063,179501,1746694289469.094,-26,3,-143
1746694289507.937,179537,1746694289488.969,-27,12,-135
1746694289527.812,179590,1746694289508.844,-12,19,-131
1746694289547.688,179617,1746694289528.688,-18,17,-128
1746694289567.563,179656,1746694289548.563,-20,15,-136
1746694289587.406,179702,1746694289568.437,-16,28,-135
1746694289607.281,179740,1746694289588.312,-18,9,-140
1746694289627.156,179804,1746694289608.156,-29,8,-143
1746694289647.031,179840,1746694289628.031,-25,12,-133
1746694289666.875,179897,1746694289647.969,-18,14,-137
1746694289686.75,179939,1746694289667.781,-17,12,-137
1746694289706.656,179997,1746694289687.625,-19,11,-136
1746694289726.531,180066,1746694289707.531,-20,5,-141
1746694289746.375,180146,1746694289727.437,-28,12,-127
1746694289766.281,180205,1746694289747.313,-13,19,-141
1746694289786.125,180271,1746694289767.125,-10,12,-135
1746694289805.969,180360,1746694289787.0,-21,5,-133
1746694289825.844,180466,1746694289806.906,-4,15,-130
1746694289845.75,180582,1746694289826.75,-16,8,-136
1746694289865.625,180703,1746694289846.656,-21,20,-129
1746694289885.469,180806,1746694289866.531,-13,16,-129
1746694289905.375,180889,1746694289886.375,-17,6,-133
1746694289925.25,181003,1746694289906.25,-17,15,-143
1746694289945.125,181097,1746694289926.125,-22,12,-147
1746694289964.969,181178,1746694289946.031,-25,14,-137
1746694289984.844,181286,1746694289965.906,-16,15,-137
1746694290004.719,181382,1746694289985.75,-16,14,-138
1746694290024.594,181476,1746694290005.594,-18,6,-141
